tot_emp;h_mean;a_mean;sector
70.240;2340;48.670;Cross-industry
75.430;1884;39.190;Cross-industry
75.430;1884;39.190;Cross-industry
31.220;1777;36.960;Cross-industry
44.200;1960;40.770;Cross-industry
49.010;2072;43.090;Cross-industry
49.010;2072;43.090;Cross-industry
49.010;2072;43.090;Cross-industry
1.278.640;1886;39.230;Cross-industry
520.180;1593;33.140;Cross-industry
520.180;1593;33.140;Cross-industry
613.260;2125;44.190;Cross-industry
303.620;2469;51.360;Cross-industry
309.640;1787;37.170;Cross-industry
82.810;1999;41.590;Cross-industry
82.810;1999;41.590;Cross-industry
62.390;1827;37.990;Cross-industry
62.390;1827;37.990;Cross-industry
13.351.680;2600;54.070;Cross-industry
1.332.180;2877;59.830;Cross-industry
1.332.180;2877;59.830;Cross-industry
1.113.160;2517;52.350;Cross-industry
219.010;4706;97.870;Cross-industry
7.633.890;1705;35.470;Cross-industry
3.169.970;1531;31.840;Cross-industry
3.148.030;1529;31.810;Cross-industry
21.930;1770;36.820;Cross-industry
663.680;2076;43.180;Cross-industry
398.620;2101;43.700;Cross-industry
265.060;2038;42.390;Cross-industry
3.800.250;1786;37.150;Cross-industry
3.800.250;1786;37.150;Cross-industry
2.287.740;4153;86.380;Cross-industry
97.470;3671;76.350;Cross-industry
97.470;3671;76.350;Cross-industry
469.480;3919;81.510;Cross-industry
469.480;3919;81.510;Cross-industry
472.300;5308;110.400;Cross-industry
472.300;5308;110.400;Cross-industry
59.150;2533;52.690;Cross-industry
59.150;2533;52.690;Cross-industry
1.189.330;3907;81.260;Cross-industry
1.189.330;3907;81.260;Cross-industry
1.560.790;4216;87.690;Cross-industry
1.560.790;4216;87.690;Cross-industry
293.930;5506;114.520;Cross-industry
1.266.860;3917;81.470;Cross-industry
537.090;3310;68.850;Cross-industry
70.120;2241;46.610;Cross-industry
64.770;2103;43.730;Cross-industry
5.350;3920;81.540;Cross-industry
240.190;3617;75.240;Cross-industry
49.590;4407;91.660;Cross-industry
190.600;3412;70.970;Cross-industry
56.690;6270;130.410;Cross-industry
56.690;6270;130.410;Cross-industry
66.430;1747;36.340;Cross-industry
66.430;1747;36.340;Cross-industry
103.660;2705;56.270;Cross-industry
4.590;1918;39.890;Cross-industry
99.070;2742;57.030;Cross-industry
18.218.070;2412;50.160;Cross-industry
1.495.580;3440;71.560;Cross-industry
1.495.580;3440;71.560;Cross-industry
1.495.580;3440;71.560;Cross-industry
41.070;2052;42.670;Cross-industry
35.730;2026;42.130;Cross-industry
35.730;2026;42.130;Cross-industry
3.950;2062;42.880;Cross-industry
3.950;2062;42.880;Cross-industry
1.390;2687;55.890;Cross-industry
1.390;2687;55.890;Cross-industry
2.645.000;2414;50.200;Cross-industry
165.020;2325;48.370;Cross-industry
165.020;2325;48.370;Cross-industry
417.500;2380;49.490;Cross-industry
417.500;2380;49.490;Cross-industry
1.455.770;2501;52.020;Cross-industry
1.455.770;2501;52.020;Cross-industry
13.490;1856;38.600;Cross-industry
13.490;1856;38.600;Cross-industry
156.950;2734;56.870;Cross-industry
156.950;2734;56.870;Cross-industry
59.900;2425;50.430;Cross-industry
59.900;2425;50.430;Cross-industry
339.340;1968;40.940;Cross-industry
339.340;1968;40.940;Cross-industry
37.030;2660;55.330;Cross-industry
37.030;2660;55.330;Cross-industry
5.311.310;2144;44.580;Cross-industry
40.090;3254;67.680;Cross-industry
40.090;3254;67.680;Cross-industry
6.260;2241;46.610;Cross-industry
6.260;2241;46.610;Cross-industry
170.010;2461;51.200;Cross-industry
170.010;2461;51.200;Cross-industry
11.960;2465;51.270;Cross-industry
11.960;2465;51.270;Cross-industry
2.725.930;2182;45.380;Cross-industry
2.725.930;2182;45.380;Cross-industry
156.260;2595;53.970;Cross-industry
156.260;2595;53.970;Cross-industry
78.980;2101;43.700;Cross-industry
78.980;2101;43.700;Cross-industry
261.430;1670;34.740;Cross-industry
261.430;1670;34.740;Cross-industry
157.310;2183;45.400;Cross-industry
157.310;2183;45.400;Cross-industry
80.070;1822;37.910;Cross-industry
80.070;1822;37.910;Cross-industry
173.100;2454;51.050;Cross-industry
173.100;2454;51.050;Cross-industry
38.030;2289;47.610;Cross-industry
38.030;2289;47.610;Cross-industry
83.420;2224;46.270;Cross-industry
83.420;2224;46.270;Cross-industry
92.580;2450;50.950;Cross-industry
92.580;2450;50.950;Cross-industry
964.530;1850;38.480;Cross-industry
964.530;1850;38.480;Cross-industry
127.440;2294;47.720;Cross-industry
127.440;2294;47.720;Cross-industry
143.910;2414;50.200;Cross-industry
143.910;2414;50.200;Cross-industry
2.319.860;2521;52.440;Cross-industry
97.800;2664;55.420;Cross-industry
97.800;2664;55.420;Cross-industry
71.920;1926;40.060;Cross-industry
71.920;1926;40.060;Cross-industry
312.140;2581;53.680;Cross-industry
101.140;2635;54.800;Cross-industry
211.000;2555;53.150;Cross-industry
19.620;2683;55.810;Cross-industry
19.620;2683;55.810;Cross-industry
526.030;2871;59.720;Cross-industry
78.060;2936;61.070;Cross-industry
336.040;2879;59.880;Cross-industry
111.930;2804;58.310;Cross-industry
385.000;2905;60.420;Cross-industry
385.000;2905;60.420;Cross-industry
857.630;2158;44.890;Cross-industry
857.630;2158;44.890;Cross-industry
49.720;2243;46.660;Cross-industry
49.720;2243;46.660;Cross-industry
3.195.900;2503;52.070;Cross-industry
3.195.900;2503;52.070;Cross-industry
472.770;3705;77.060;Cross-industry
154.540;2900;60.320;Cross-industry
830.760;2191;45.580;Cross-industry
1.737.820;2290;47.640;Cross-industry
3.209.350;2209;45.950;Cross-industry
171.310;2100;43.680;Cross-industry
135.280;2022;42.070;Cross-industry
36.030;2391;49.730;Cross-industry
4.000;2897;60.250;Cross-industry
4.000;2897;60.250;Cross-industry
229.070;2499;51.980;Cross-industry
229.070;2499;51.980;Cross-industry
62.730;1933;40.200;Cross-industry
62.730;1933;40.200;Cross-industry
2.510.550;2186;45.470;Cross-industry
2.510.550;2186;45.470;Cross-industry
24.740;2001;41.620;Cross-industry
24.740;2001;41.620;Cross-industry
5.160;2535;52.730;Cross-industry
5.160;2535;52.730;Cross-industry
5.900;2667;55.470;Cross-industry
5.900;2667;55.470;Cross-industry
195.890;2342;48.700;Cross-industry
195.890;2342;48.700;Cross-industry
442.050;2006;41.730;Cross-industry
29.530;3046;63.360;Cross-industry
29.530;3046;63.360;Cross-industry
29.530;3046;63.360;Cross-industry
373.730;1878;39.060;Cross-industry
12.090;2675;55.650;Cross-industry
12.090;2675;55.650;Cross-industry
1.730;2700;56.150;Cross-industry
1.730;2700;56.150;Cross-industry
26.870;1734;36.080;Cross-industry
26.870;1734;36.080;Cross-industry
333.040;1856;38.610;Cross-industry
30.940;2112;43.920;Cross-industry
261.690;1820;37.850;Cross-industry
35.420;1855;38.580;Cross-industry
4.980;2201;45.780;Cross-industry
37.740;2461;51.180;Cross-industry
5.630;2059;42.830;Cross-industry
5.630;2059;42.830;Cross-industry
32.110;2531;52.650;Cross-industry
4.110;2842;59.120;Cross-industry
22.520;2501;52.020;Cross-industry
3.310;2314;48.130;Cross-industry
2.160;2588;53.820;Cross-industry
6.361.720;3073;63.920;Cross-industry
806.080;4062;84.500;Cross-industry
806.080;4062;84.500;Cross-industry
806.080;4062;84.500;Cross-industry
4.691.890;2960;61.560;Cross-industry
10.170;3697;76.900;Cross-industry
10.170;3697;76.900;Cross-industry
62.260;3089;64.240;Cross-industry
53.520;3144;65.390;Cross-industry
8.750;2751;57.220;Cross-industry
697.740;3079;64.040;Cross-industry
697.740;3079;64.040;Cross-industry
82.710;2780;57.830;Cross-industry
14.980;2685;55.860;Cross-industry
24.850;2911;60.550;Cross-industry
4.140;2446;50.880;Cross-industry
38.740;2769;57.590;Cross-industry
206.680;2855;59.380;Cross-industry
205.230;2854;59.360;Cross-industry
1.450;2997;62.330;Cross-industry
1.057.660;2464;51.260;Cross-industry
1.057.660;2464;51.260;Cross-industry
518.000;3110;64.680;Cross-industry
45.680;2820;58.660;Cross-industry
3.040;3798;79.000;Cross-industry
469.270;3134;65.180;Cross-industry
95.400;3068;63.800;Cross-industry
82.900;3020;62.810;Cross-industry
12.500;3384;70.390;Cross-industry
742.580;3347;69.630;Cross-industry
742.580;3347;69.630;Cross-industry
57.000;2897;60.260;Cross-industry
57.000;2897;60.260;Cross-industry
64.250;2763;57.470;Cross-industry
38.610;2569;53.440;Cross-industry
25.640;3055;63.540;Cross-industry
225.700;2582;53.700;Cross-industry
224.180;2582;53.710;Cross-industry
1.520;2495;51.900;Cross-industry
489.520;3311;68.870;Cross-industry
33.580;2609;54.270;Cross-industry
455.940;3363;69.940;Cross-industry
20.880;2933;61.000;Cross-industry
20.880;2933;61.000;Cross-industry
14.140;3011;62.640;Cross-industry
14.140;3011;62.640;Cross-industry
136.740;2745;57.090;Cross-industry
136.740;2745;57.090;Cross-industry
117.470;3178;66.110;Cross-industry
117.470;3178;66.110;Cross-industry
64.720;3330;69.270;Cross-industry
64.720;3330;69.270;Cross-industry
28.280;2759;57.380;Cross-industry
28.280;2759;57.380;Cross-industry
186.250;2074;43.140;Cross-industry
186.250;2074;43.140;Cross-industry
15.660;2391;49.730;Cross-industry
24.610;2023;42.080;Cross-industry
64.440;2062;42.900;Cross-industry
7.220;1965;40.880;Cross-industry
43.640;2006;41.720;Cross-industry
5.170;2023;42.070;Cross-industry
25.510;2117;44.040;Cross-industry
464.570;3015;62.700;Cross-industry
137.210;3675;76.430;Cross-industry
137.210;3675;76.430;Cross-industry
23.340;5042;104.860;Cross-industry
23.340;5042;104.860;Cross-industry
22.640;2431;50.550;Cross-industry
22.640;2431;50.550;Cross-industry
50.570;2680;55.740;Cross-industry
50.570;2680;55.740;Cross-industry
151.750;2472;51.410;Cross-industry
151.750;2472;51.410;Cross-industry
16.480;3282;68.270;Cross-industry
16.480;3282;68.270;Cross-industry
29.050;2535;52.730;Cross-industry
29.050;2535;52.730;Cross-industry
33.530;2544;52.910;Cross-industry
33.530;2544;52.910;Cross-industry
212.920;2839;59.040;Cross-industry
68.250;3045;63.330;Cross-industry
11.040;3005;62.490;Cross-industry
13.090;3369;70.080;Cross-industry
44.120;2958;61.530;Cross-industry
51.620;2869;59.680;Cross-industry
34.210;2782;57.860;Cross-industry
17.410;3041;63.260;Cross-industry
5.680;3213;66.840;Cross-industry
5.680;3213;66.840;Cross-industry
26.170;3194;66.430;Cross-industry
14.340;3073;63.920;Cross-industry
2.230;3594;74.760;Cross-industry
6.130;3292;68.470;Cross-industry
3.480;3261;67.830;Cross-industry
3.080;2430;50.540;Cross-industry
3.080;2430;50.540;Cross-industry
45.330;2359;49.060;Cross-industry
45.330;2359;49.060;Cross-industry
6.720;2420;50.330;Cross-industry
6.720;2420;50.330;Cross-industry
6.070;2634;54.780;Cross-industry
6.070;2634;54.780;Cross-industry
6.045.020;2963;61.640;Cross-industry
600.680;3987;82.930;Cross-industry
600.680;3987;82.930;Cross-industry
600.680;3987;82.930;Cross-industry
479.930;3125;65.000;Cross-industry
73.010;2395;49.820;Cross-industry
73.010;2395;49.820;Cross-industry
165.290;3213;66.820;Cross-industry
11.400;3326;69.180;Cross-industry
153.890;3204;66.650;Cross-industry
241.630;3286;68.350;Cross-industry
20.900;3959;82.350;Cross-industry
16.570;2732;56.820;Cross-industry
7.310;3893;80.980;Cross-industry
59.990;3507;72.950;Cross-industry
23.040;4686;97.460;Cross-industry
10.140;2416;50.240;Cross-industry
22.170;2680;55.740;Cross-industry
81.510;2887;60.040;Cross-industry
1.732.480;2831;58.880;Cross-industry
136.390;3884;80.780;Cross-industry
136.390;3884;80.780;Cross-industry
863.000;2682;55.780;Cross-industry
155.220;2828;58.830;Cross-industry
18.940;2384;49.580;Cross-industry
688.840;2657;55.260;Cross-industry
287.230;3004;62.480;Cross-industry
287.230;3004;62.480;Cross-industry
235.450;3157;65.660;Cross-industry
36.880;2658;55.290;Cross-industry
180.270;3249;67.580;Cross-industry
18.300;3250;67.610;Cross-industry
72.500;2464;51.240;Cross-industry
24.250;2714;56.450;Cross-industry
14.010;2387;49.650;Cross-industry
34.240;2318;48.200;Cross-industry
137.920;1998;41.560;Cross-industry
12.590;1998;41.550;Cross-industry
18.710;2663;55.380;Cross-industry
106.620;1882;39.140;Cross-industry
3.231.930;2820;58.660;Cross-industry
74.890;3260;67.810;Cross-industry
27.970;2601;54.110;Cross-industry
46.920;3652;75.970;Cross-industry
396.870;3014;62.690;Cross-industry
396.870;3014;62.690;Cross-industry
31.940;2576;53.580;Cross-industry
31.940;2576;53.580;Cross-industry
520.240;3206;66.680;Cross-industry
421.940;3229;67.160;Cross-industry
56.540;2972;61.820;Cross-industry
40.660;3300;68.640;Cross-industry
1.100;2956;61.480;Cross-industry
222.040;3956;82.280;Cross-industry
123.680;4332;90.110;Cross-industry
98.360;3483;72.440;Cross-industry
79.540;3152;65.560;Cross-industry
2.010;2569;53.420;Cross-industry
60.830;3212;66.810;Cross-industry
5.730;2357;49.020;Cross-industry
1.300;3003;62.450;Cross-industry
9.680;3386;70.420;Cross-industry
1.531.700;2521;52.430;Cross-industry
1.531.700;2521;52.430;Cross-industry
11.220;3249;67.580;Cross-industry
11.220;3249;67.580;Cross-industry
363.490;2470;51.380;Cross-industry
28.260;2333;48.530;Cross-industry
3.430;3755;78.110;Cross-industry
15.550;2654;55.200;Cross-industry
2.610;2049;42.620;Cross-industry
24.190;3202;66.600;Cross-industry
8.210;4084;84.940;Cross-industry
97.540;1959;40.750;Cross-industry
183.690;2561;53.270;Cross-industry
8.743.450;2408;50.090;Cross-industry
685.140;3584;74.540;Cross-industry
685.140;3584;74.540;Cross-industry
685.140;3584;74.540;Cross-industry
1.874.550;2206;45.890;Cross-industry
32.890;3198;66.510;Cross-industry
32.890;3198;66.510;Cross-industry
273.300;2215;46.070;Cross-industry
12.170;2353;48.940;Cross-industry
261.140;2208;45.930;Cross-industry
38.420;2694;56.040;Cross-industry
38.420;2694;56.040;Cross-industry
53.380;2536;52.740;Cross-industry
53.380;2536;52.740;Cross-industry
18.520;2275;47.320;Cross-industry
18.520;2275;47.320;Cross-industry
230;2039;42.410;Cross-industry
230;2039;42.410;Cross-industry
1.457.800;2157;44.860;Cross-industry
1.457.800;2157;44.860;Cross-industry
857.260;1927;40.090;Cross-industry
231.890;1811;37.670;Cross-industry
231.890;1811;37.670;Cross-industry
348.630;1928;40.110;Cross-industry
140.040;1986;41.300;Cross-industry
141.090;1858;38.640;Cross-industry
67.500;1957;40.710;Cross-industry
276.740;2023;42.090;Cross-industry
19.500;2122;44.140;Cross-industry
171.660;2059;42.830;Cross-industry
27.660;2016;41.930;Cross-industry
57.920;1888;39.260;Cross-industry
1.599.780;2502;52.050;Cross-industry
96.810;2359;49.060;Cross-industry
65.700;2316;48.170;Cross-industry
8.760;2447;50.900;Cross-industry
22.350;2449;50.940;Cross-industry
282.640;2284;47.500;Cross-industry
174.430;2262;47.060;Cross-industry
5.310;2420;50.330;Cross-industry
70.110;2241;46.600;Cross-industry
18.970;2413;50.190;Cross-industry
13.810;2545;52.940;Cross-industry
298.790;2759;57.390;Cross-industry
298.790;2759;57.390;Cross-industry
26.160;2691;55.960;Cross-industry
20.330;2755;57.290;Cross-industry
5.830;2468;51.320;Cross-industry
4.800;3041;63.250;Cross-industry
3.230;3165;65.840;Cross-industry
1.570;2785;57.930;Cross-industry
167.540;2132;44.340;Cross-industry
12.720;2255;46.910;Cross-industry
154.820;2122;44.130;Cross-industry
129.850;2336;48.590;Cross-industry
129.850;2336;48.590;Cross-industry
55.130;3130;65.100;Cross-industry
55.130;3130;65.100;Cross-industry
460.340;2627;54.640;Cross-industry
424.040;2649;55.100;Cross-industry
36.290;2369;49.270;Cross-industry
77.710;2284;47.500;Cross-industry
14.590;2357;49.030;Cross-industry
5.610;3162;65.770;Cross-industry
31.510;2107;43.820;Cross-industry
5.730;2490;51.790;Cross-industry
20.270;2205;45.850;Cross-industry
204.640;2224;46.260;Cross-industry
204.640;2224;46.260;Cross-industry
23.070;2362;49.130;Cross-industry
145.110;2241;46.620;Cross-industry
36.470;2069;43.040;Cross-industry
464.330;1778;36.970;Cross-industry
195.360;1634;33.990;Cross-industry
195.360;1634;33.990;Cross-industry
26.830;1604;33.370;Cross-industry
26.830;1604;33.370;Cross-industry
109.590;1764;36.680;Cross-industry
109.590;1764;36.680;Cross-industry
10.910;1758;36.560;Cross-industry
7.640;1744;36.280;Cross-industry
3.270;1790;37.230;Cross-industry
18.540;2064;42.930;Cross-industry
2.240;1674;34.810;Cross-industry
16.290;2118;44.050;Cross-industry
49.910;1866;38.820;Cross-industry
5.820;1875;39.000;Cross-industry
8.960;1851;38.500;Cross-industry
14.530;1897;39.470;Cross-industry
20.600;1848;38.440;Cross-industry
53.200;2242;46.630;Cross-industry
14.900;2280;47.420;Cross-industry
2.860;3444;71.630;Cross-industry
20.990;2258;46.960;Cross-industry
14.450;1943;40.410;Cross-industry
207.380;2140;44.520;Cross-industry
79.540;2282;47.460;Cross-industry
79.540;2282;47.460;Cross-industry
14.230;2131;44.310;Cross-industry
14.230;2131;44.310;Cross-industry
530;2844;59.160;Cross-industry
360;2874;59.780;Cross-industry
180;2784;57.920;Cross-industry
106.490;2035;42.330;Cross-industry
43.140;2038;42.390;Cross-industry
63.350;2033;42.290;Cross-industry
6.590;2103;43.730;Cross-industry
6.590;2103;43.730;Cross-industry
287.720;3629;75.480;Cross-industry
45.630;4909;102.100;Cross-industry
5.720;5905;122.830;Cross-industry
9.180;5270;109.620;Cross-industry
30.720;4615;95.990;Cross-industry
30.780;3832;79.710;Cross-industry
30.780;3832;79.710;Cross-industry
126.750;2915;60.620;Cross-industry
126.750;2915;60.620;Cross-industry
84.560;3935;81.840;Cross-industry
17.840;3668;76.290;Cross-industry
15.910;4109;85.470;Cross-industry
34.860;4374;90.970;Cross-industry
15.950;3100;64.490;Cross-industry
2.562.640;2357;49.030;Cross-industry
181.610;2789;58.020;Cross-industry
127.410;2875;59.800;Cross-industry
54.200;2588;53.830;Cross-industry
141.240;2372;49.330;Cross-industry
28.550;2375;49.400;Cross-industry
11.850;2094;43.550;Cross-industry
100.840;2404;49.990;Cross-industry
54.610;2204;45.840;Cross-industry
7.070;2017;41.960;Cross-industry
47.540;2232;46.420;Cross-industry
57.310;2262;47.040;Cross-industry
57.310;2262;47.040;Cross-industry
16.160;2368;49.250;Cross-industry
16.160;2368;49.250;Cross-industry
591.180;2484;51.670;Cross-industry
591.180;2484;51.670;Cross-industry
23.420;2646;55.030;Cross-industry
23.420;2646;55.030;Cross-industry
64.150;2404;49.990;Cross-industry
33.920;2599;54.060;Cross-industry
11.490;2472;51.410;Cross-industry
18.740;2008;41.760;Cross-industry
383.860;2098;43.630;Cross-industry
383.860;2098;43.630;Cross-industry
167.960;2463;51.230;Cross-industry
8.470;2122;44.130;Cross-industry
159.500;2481;51.610;Cross-industry
32.150;2868;59.640;Cross-industry
32.150;2868;59.640;Cross-industry
5.550;2214;46.050;Cross-industry
5.550;2214;46.050;Cross-industry
205.190;2656;55.240;Cross-industry
176.950;2543;52.900;Cross-industry
28.230;3360;69.880;Cross-industry
638.250;2127;44.250;Cross-industry
